            0.294976          4.62104e-06          1.13528e-05
            0.295953          4.78205e-06          1.13101e-05
            0.296933          4.94724e-06          1.12723e-05
            0.297917           5.1167e-06          1.12402e-05
            0.298903          5.29046e-06          1.12146e-05
            0.299893          5.46861e-06          1.11962e-05
            0.300887          5.65118e-06          1.11856e-05
            0.301883          5.83825e-06          1.11834e-05
            0.302883          6.02987e-06          1.11903e-05
            0.303886          6.22608e-06          1.12067e-05
            0.304893          6.42695e-06          1.12331e-05
            0.305902          6.63254e-06          1.12699e-05
            0.306916          6.84288e-06          1.13175e-05
            0.307932          7.05804e-06          1.13762e-05
            0.308952          7.27808e-06          1.14463e-05
            0.309975          7.50303e-06          1.15279e-05
            0.311001          7.73296e-06          1.16212e-05
            0.312031          7.96791e-06          1.17262e-05
            0.313064          8.20794e-06          1.18431e-05
            0.314101          8.45309e-06          1.19718e-05
            0.315141          8.70342e-06          1.21123e-05
            0.316184          8.95898e-06          1.22644e-05
            0.317231          9.21982e-06          1.24279e-05
            0.318282          9.48599e-06          1.26027e-05
            0.319335          9.75755e-06          1.27885e-05
            0.320393          1.00345e-05           1.2985e-05
            0.321453           1.0317e-05          1.31918e-05
            0.322518           1.0605e-05          1.34086e-05
            0.323585          1.08986e-05           1.3635e-05
            0.324657          1.11978e-05          1.38705e-05
            0.325731          1.15027e-05          1.41147e-05
             0.32681          1.18134e-05          1.43669e-05
            0.327892          1.21299e-05          1.46268e-05
            0.328977          1.24522e-05          1.48937e-05
            0.330066          1.27804e-05          1.51671e-05
            0.331159          1.31145e-05          1.54464e-05
            0.332255          1.34547e-05          1.57309e-05
            0.333354          1.38009e-05          1.60201e-05
            0.334458          1.41532e-05          1.63134e-05
            0.335565          1.45117e-05          1.66102e-05
            0.336675          1.48764e-05          1.69097e-05
             0.33779          1.52474e-05          1.72115e-05
            0.338908          1.56248e-05          1.75149e-05
            0.340029          1.60085e-05          1.78194e-05
            0.341155          1.63986e-05          1.81242e-05
            0.342284          1.69198e-05          1.84289e-05
            0.343416          1.74708e-05           1.8733e-05
            0.344553          1.80345e-05          1.90358e-05
            0.345693          1.86109e-05          1.93369e-05
            0.346837          1.92002e-05          1.96358e-05
            0.347984          1.98025e-05           1.9932e-05
            0.349136           2.0418e-05          2.02252e-05
            0.350291          2.10468e-05          2.05148e-05
             0.35145          2.16891e-05          2.08006e-05
            0.352613           2.2345e-05          2.10822e-05
             0.35378          2.30146e-05          2.13594e-05
             0.35495          2.36982e-05          2.16317e-05
            0.356124          2.43958e-05          2.18991e-05
            0.357303          2.51076e-05          2.21613e-05
            0.358485          2.58337e-05          2.24181e-05
            0.359671          2.65743e-05          2.26695e-05
             0.36086          2.73294e-05          2.29153e-05
            0.362054          2.80994e-05          2.31555e-05
            0.363252          2.88842e-05            2.339e-05
            0.364453           2.9684e-05          2.36189e-05
            0.365659           3.0499e-05          2.38422e-05
            0.366869          3.13293e-05          2.40599e-05
            0.368082           3.2175e-05          2.42723e-05
            0.369299          3.30364e-05          2.44793e-05
            0.370521          3.39134e-05          2.46812e-05
            0.371746          3.48063e-05          2.48781e-05
            0.372976          3.57151e-05          2.50703e-05
            0.374209          3.66401e-05          2.52579e-05
            0.375447          3.75814e-05          2.54412e-05
            0.376689           3.8539e-05          2.56204e-05
            0.377934          3.95132e-05          2.57958e-05
            0.379184          4.05041e-05          2.59677e-05
            0.380434          4.15086e-05          2.61358e-05
            0.381684          4.25266e-05          2.63005e-05
            0.382934           4.3558e-05          2.64621e-05
            0.384184           4.4603e-05          2.66208e-05
            0.385434          4.56613e-05           2.6777e-05
            0.386684          4.67332e-05           2.6931e-05
            0.387934          4.78184e-05          2.70831e-05
            0.389184          4.89171e-05          2.72335e-05
            0.390434          5.00292e-05          2.73826e-05
            0.391684          5.11547e-05          2.75305e-05
            0.392934          5.22935e-05          2.76776e-05
            0.394184          5.34457e-05           2.7824e-05
            0.395434          5.46113e-05          2.79699e-05
            0.396684          5.57902e-05          2.81156e-05
            0.397934          5.69824e-05          2.82612e-05
            0.399184           5.8188e-05          2.84069e-05
            0.400434          5.94068e-05          2.85527e-05
            0.401684          6.06389e-05          2.86989e-05
            0.402934          6.18842e-05          2.88454e-05
            0.404184          6.31428e-05          2.89925e-05
            0.405434          6.44146e-05          2.91401e-05
            0.406684          6.56996e-05          2.92883e-05
            0.407934          6.69978e-05          2.94371e-05
            0.409184          6.83092e-05          2.95866e-05
            0.410434          6.96337e-05          2.97367e-05
            0.411684          7.09713e-05          2.98875e-05
            0.412934          7.23221e-05          3.00389e-05
            0.414184          7.36859e-05          3.01908e-05
            0.415434          7.50629e-05          3.03432e-05
            0.416684          7.64529e-05          3.04961e-05
            0.417934          7.78559e-05          3.06494e-05
            0.419184           7.9272e-05          3.08029e-05
            0.420434          8.07011e-05          3.09567e-05
            0.421684          8.21432e-05          3.11106e-05
            0.422934          8.35983e-05          3.12645e-05
            0.424184          8.50663e-05          3.14183e-05
            0.425434          8.65473e-05           3.1572e-05
            0.426684          8.80411e-05          3.17254e-05
            0.427934          8.95479e-05          3.18783e-05
            0.429184          9.10676e-05          3.20308e-05
            0.430434          9.26002e-05          3.21827e-05
            0.431684          9.41456e-05          3.23339e-05
            0.432934          9.57038e-05          3.24843e-05
            0.434184          9.72749e-05          3.26337e-05
            0.435434          9.88588e-05          3.27822e-05
            0.436684          0.000100455          3.29296e-05
            0.437934          0.000102065          3.30758e-05
            0.439184          0.000103687          3.32207e-05
            0.440434          0.000105322          3.33644e-05
            0.441684           0.00010697          3.35066e-05
            0.442934           0.00010863          3.36474e-05
            0.444184          0.000110303          3.37867e-05
            0.445434          0.000111989          3.39244e-05
            0.446684          0.000113687          3.40605e-05
            0.447934          0.000115398           3.4195e-05
            0.449184          0.000117122          3.43279e-05
            0.450434          0.000118858          3.44591e-05
            0.451684          0.000120607          3.45886e-05
            0.452934          0.000122368          3.47164e-05
            0.454184          0.000124142          3.48426e-05
            0.455434          0.000125929           3.4967e-05
            0.456684          0.000127728          3.50899e-05
            0.457934           0.00012954          3.52111e-05
            0.459184          0.000131364          3.53307e-05
            0.460434            0.0001332          3.54487e-05
            0.461684          0.000135049          3.55652e-05
            0.462934          0.000136911          3.56802e-05
            0.464184          0.000138785          3.57937e-05
            0.465434          0.000140671          3.59059e-05
            0.466684           0.00014257          3.60167e-05
            0.467934          0.000144481          3.61263e-05
            0.469184          0.000146405          3.62346e-05
            0.470434          0.000148341          3.63418e-05
            0.471684          0.000150289          3.64479e-05
            0.472934           0.00015225          3.65529e-05
            0.474184          0.000154223          3.66569e-05
            0.475434          0.000156208          3.67601e-05
            0.476684          0.000158206          3.68624e-05
            0.477934          0.000160215          3.69639e-05
            0.479184          0.000162238          3.70647e-05
            0.480434          0.000164272          3.71649e-05
            0.481684          0.000166319          3.72644e-05
            0.482934          0.000168377          3.73634e-05
            0.484184          0.000170448          3.74619e-05
            0.485434          0.000172532            3.756e-05
            0.486684          0.000174627          3.76577e-05
            0.487934          0.000176735          3.77551e-05
            0.489184          0.000178854          3.78522e-05
            0.490434          0.000180986           3.7949e-05
            0.491684           0.00018313          3.80456e-05
            0.492934          0.000185286           3.8142e-05
            0.494184          0.000187455          3.82383e-05
            0.495434          0.000189635          3.83344e-05
            0.496684          0.000191827          3.84305e-05
            0.497934          0.000194032          3.85264e-05
            0.499184          0.000196248          3.86223e-05
            0.500434          0.000198477          3.87181e-05
            0.501684          0.000200717          3.88139e-05
            0.502934          0.000202969          3.89096e-05
            0.504184          0.000205234          3.90053e-05
            0.505434           0.00020751          3.91009e-05
            0.506684          0.000209798          3.91965e-05
            0.507934          0.000212099           3.9292e-05
            0.509184          0.000214411          3.93874e-05
            0.510434          0.000216735          3.94828e-05
            0.511684          0.000219071           3.9578e-05
            0.512934          0.000221418          3.96731e-05
            0.514184          0.000223778          3.97681e-05
            0.515434          0.000226149          3.98629e-05
            0.516684          0.000228533          3.99575e-05
            0.517934          0.000230928          4.00519e-05
            0.519184          0.000233335          4.01461e-05
            0.520434          0.000235753          4.02399e-05
            0.521684          0.000238184          4.03335e-05
            0.522934          0.000240626          4.04268e-05
            0.524184           0.00024308          4.05197e-05
            0.525434          0.000245545          4.06122e-05
            0.526684          0.000248022          4.07043e-05
            0.527934          0.000250511           4.0796e-05
            0.529184          0.000253012          4.08871e-05
            0.530434          0.000255524          4.09778e-05
            0.531684          0.000258048           4.1068e-05
            0.532934          0.000260583          4.11576e-05
            0.534184           0.00026313          4.12467e-05
            0.535434          0.000265689          4.13351e-05
            0.536684          0.000268259          4.14229e-05
            0.537934           0.00027084          4.15101e-05
            0.539184          0.000273434          4.15966e-05
            0.540434          0.000276038          4.16824e-05
            0.541684          0.000278654          4.17676e-05
            0.542934          0.000281282           4.1852e-05
            0.544184          0.000283921          4.19358e-05
            0.545434          0.000286572          4.20188e-05
            0.546684          0.000289233           4.2101e-05
            0.547934          0.000291907          4.21825e-05
            0.549184          0.000294591          4.22633e-05
            0.550434          0.000297287          4.23433e-05
            0.551684          0.000299995          4.24226e-05
            0.552934          0.000302714          4.25012e-05
            0.554184          0.000305444           4.2579e-05
            0.555434          0.000308185           4.2656e-05
            0.556684          0.000310937          4.27323e-05
            0.557934          0.000313701          4.28079e-05
            0.559184          0.000316476          4.28828e-05
            0.560434          0.000319262           4.2957e-05
            0.561684           0.00032206          4.30305e-05
            0.562934          0.000324868          4.31034e-05
            0.564184          0.000327688          4.31755e-05
            0.565434          0.000330519          4.32471e-05
            0.566684          0.000333361           4.3318e-05
            0.567934          0.000336214          4.33883e-05
            0.569184          0.000339078           4.3458e-05
            0.570434          0.000341953          4.35272e-05
            0.571684           0.00034484          4.35958e-05
            0.572934          0.000347737          4.36638e-05
            0.574184          0.000350645          4.37314e-05
            0.575434          0.000353564          4.37985e-05
            0.576684          0.000356495          4.38651e-05
            0.577934          0.000359436          4.39313e-05
            0.579184          0.000362388           4.3997e-05
            0.580434          0.000365351          4.40623e-05
            0.581684          0.000368324          4.41273e-05
            0.582934          0.000371309          4.41919e-05
            0.584184          0.000374305          4.42561e-05
            0.585434          0.000377311            4.432e-05
            0.586684          0.000380328          4.43836e-05
            0.587934          0.000383356          4.44469e-05
            0.589184          0.000386394            4.451e-05
            0.590434          0.000389444          4.45728e-05
            0.591684          0.000392504          4.46353e-05
            0.592934          0.000395575          4.46976e-05
            0.594184          0.000398656          4.47596e-05
            0.595434          0.000401748          4.48215e-05
            0.596684          0.000404851          4.48831e-05
            0.597934          0.000407964          4.49446e-05
            0.599184          0.000411088          4.50059e-05
            0.600434          0.000414222           4.5067e-05
            0.601684          0.000417367          4.51279e-05
            0.602934          0.000420523          4.51887e-05
            0.604184          0.000423689          4.52493e-05
            0.605434          0.000426865          4.53097e-05
            0.606684          0.000430052            4.537e-05
            0.607934          0.000433249          4.54301e-05
            0.609184          0.000436457          4.54901e-05
            0.610434          0.000439675          4.55499e-05
            0.611684          0.000442904          4.56095e-05
            0.612934          0.000446143           4.5669e-05
            0.614184          0.000449392          4.57283e-05
            0.615434          0.000452651          4.57874e-05
            0.616684          0.000455921          4.58464e-05
            0.617934          0.000459201          4.59051e-05
            0.619184          0.000462491          4.59637e-05
            0.620434          0.000465792           4.6022e-05
            0.621684          0.000469102          4.60802e-05
            0.622934          0.000472423          4.61381e-05
            0.624184          0.000475754          4.61958e-05
            0.625434          0.000479095          4.62533e-05
            0.626684          0.000482446          4.63105e-05
            0.627934          0.000485807          4.63675e-05
            0.629184          0.000489178          4.64242e-05
            0.630434           0.00049256          4.64806e-05
            0.631684          0.000495951          4.65367e-05
            0.632934          0.000499352          4.65926e-05
            0.634184          0.000502763          4.66481e-05
            0.635434          0.000506185          4.67033e-05
            0.636684          0.000509616          4.67583e-05
            0.637934          0.000513057          4.68128e-05
            0.639184          0.000516507          4.68671e-05
            0.640434          0.000519968           4.6921e-05
            0.641684          0.000523439          4.69745e-05
            0.642934          0.000526919          4.70277e-05
            0.644184          0.000530409          4.70805e-05
            0.645434          0.000533909           4.7133e-05
            0.646684          0.000537418           4.7185e-05
            0.647934          0.000540937          4.72367e-05
            0.649184          0.000544466           4.7288e-05
            0.650434          0.000548005          4.73389e-05
            0.651684          0.000551553          4.73894e-05
            0.652934          0.000555111          4.74395e-05
            0.654184          0.000558678          4.74892e-05
            0.655434          0.000562255          4.75385e-05
            0.656684          0.000565842          4.75873e-05
            0.657934          0.000569438          4.76358e-05
            0.659184          0.000573043          4.76839e-05
            0.660434          0.000576658          4.77316e-05
            0.661684          0.000580283          4.77788e-05
            0.662934          0.000583916          4.78257e-05
            0.664184           0.00058756          4.78722e-05
            0.665434          0.000591212          4.79183e-05
            0.666684          0.000594874           4.7964e-05
            0.667934          0.000598545          4.80093e-05
            0.669184          0.000602226          4.80542e-05
            0.670434          0.000605916          4.80987e-05
            0.671684          0.000609615          4.81429e-05
            0.672934          0.000613323          4.81903e-05
            0.674184          0.000617041          4.82374e-05
            0.675434          0.000620767          4.82842e-05
            0.676684          0.000624503          4.83307e-05
            0.677934          0.000628248          4.83769e-05
            0.679184          0.000632002          4.84228e-05
            0.680434          0.000635765          4.84683e-05
            0.681684          0.000639538          4.85136e-05
            0.682934          0.000643319          4.85585e-05
            0.684184          0.000647109          4.86032e-05
            0.685434          0.000650908          4.86475e-05
            0.686684          0.000654717          4.86917e-05
            0.687934          0.000658534          4.87355e-05
            0.689184           0.00066236          4.87791e-05
            0.690434          0.000666195          4.88224e-05
            0.691684          0.000670039          4.88655e-05
            0.692934          0.000673891          4.89083e-05
            0.694184          0.000677753           4.8951e-05
            0.695434          0.000681623          4.89934e-05
            0.696684          0.000685502          4.90355e-05
            0.697934           0.00068939          4.90775e-05
            0.699184          0.000693286          4.91193e-05
            0.700434          0.000697191          4.91608e-05
            0.701684          0.000701105          4.92022e-05
            0.702934          0.000705027          4.92434e-05
            0.704184          0.000708959          4.92843e-05
            0.705434          0.000712898          4.93251e-05
            0.706684          0.000716846          4.93658e-05
            0.707934          0.000720803          4.94062e-05
            0.709184          0.000724769          4.94465e-05
            0.710434          0.000728742          4.94866e-05
            0.711684          0.000732725          4.95266e-05
            0.712934          0.000736715          4.95664e-05
            0.714184          0.000740715           4.9606e-05
            0.715434          0.000744722          4.96455e-05
            0.716684          0.000748738          4.96848e-05
            0.717934          0.000752762           4.9724e-05
            0.719184          0.000756795           4.9763e-05
            0.720434          0.000760836          4.98018e-05
            0.721684          0.000764885          4.98405e-05
            0.722934          0.000768942          4.98791e-05
            0.724184          0.000773008          4.99175e-05
            0.725434          0.000777082          4.99557e-05
            0.726684          0.000781164          4.99937e-05
            0.727934          0.000785254          5.00316e-05
            0.729184          0.000789352          5.00694e-05
            0.730434          0.000793458           5.0107e-05
            0.731684          0.000797573          5.01444e-05
            0.732934          0.000801695          5.01816e-05
            0.734184          0.000805826          5.02187e-05
            0.735434          0.000809964          5.02556e-05
            0.736684          0.000814111          5.02923e-05
            0.737934          0.000818265          5.03288e-05
            0.739184          0.000822428          5.03652e-05
            0.740434          0.000826598          5.04013e-05
            0.741684          0.000830776          5.04373e-05
            0.742934          0.000834962          5.04731e-05
            0.744184          0.000839156          5.05087e-05
            0.745434          0.000843358          5.05441e-05
            0.746684          0.000847567          5.05793e-05
            0.747934          0.000851784          5.06143e-05
            0.749184          0.000856009          5.06491e-05
            0.750434          0.000860242          5.06837e-05
            0.751684          0.000864482          5.07181e-05
            0.752934           0.00086873          5.07522e-05
            0.754184          0.000872985          5.07862e-05
            0.755434          0.000877249          5.08199e-05
            0.756684          0.000881519          5.08534e-05
            0.757934          0.000885798          5.08867e-05
            0.759184          0.000890084          5.09198e-05
            0.760434          0.000894377          5.09527e-05
            0.761684          0.000898678          5.09853e-05
            0.762934          0.000902986          5.10177e-05
            0.764184          0.000907302          5.10499e-05
            0.765434          0.000911625          5.10819e-05
            0.766684          0.000915955          5.11136e-05
            0.767934          0.000920293          5.11452e-05
            0.769184          0.000924638          5.11765e-05
            0.770434          0.000928991          5.12076e-05
            0.771684          0.000933351          5.12384e-05
            0.772934          0.000937718          5.12691e-05
            0.774184          0.000942092          5.12995e-05
            0.775434          0.000946474          5.13297e-05
            0.776684          0.000950862          5.13597e-05
            0.777934          0.000955258          5.13895e-05
            0.779184          0.000959661          5.14191e-05
            0.780434          0.000964071          5.14485e-05
            0.781684          0.000968488          5.14777e-05
            0.782934          0.000972913          5.15067e-05
            0.784184          0.000977344          5.15355e-05
            0.785434          0.000981782          5.15641e-05
            0.786684          0.000986227          5.15926e-05
            0.787934           0.00099068          5.16208e-05
            0.789184          0.000995139          5.16489e-05
            0.790434          0.000999605          5.16768e-05
            0.791684           0.00100408          5.17045e-05
            0.792934           0.00100856          5.17321e-05
            0.794184           0.00101304          5.17595e-05
            0.795434           0.00101754          5.17868e-05
            0.796684           0.00102204          5.18139e-05
            0.797934           0.00102655          5.18408e-05
            0.799184           0.00103106          5.18677e-05
            0.800434           0.00103558          5.18944e-05
            0.801684           0.00104011           5.1921e-05
            0.802934           0.00104464          5.19474e-05
            0.804184           0.00104918          5.19737e-05
            0.805434           0.00105373              5.2e-05
            0.806684           0.00105828          5.20261e-05
            0.807934           0.00106284          5.20521e-05
            0.809184           0.00106741           5.2078e-05
            0.810434           0.00107198          5.21038e-05
            0.811684           0.00107656          5.21295e-05
            0.812934           0.00108115          5.21552e-05
            0.814184           0.00108574          5.21807e-05
            0.815434           0.00109034          5.22062e-05
            0.816684           0.00109495          5.22316e-05
            0.817934           0.00109956           5.2257e-05
            0.819184           0.00110418          5.22822e-05
            0.820434            0.0011088          5.23074e-05
            0.821684           0.00111343          5.23326e-05
            0.822934           0.00111807          5.23577e-05
            0.824184           0.00112271          5.23827e-05
            0.825434           0.00112736          5.24077e-05
            0.826684           0.00113202          5.24327e-05
            0.827934           0.00113668          5.24576e-05
            0.829184           0.00114135          5.24824e-05
            0.830434           0.00114602          5.25072e-05
            0.831684           0.00115071           5.2532e-05
            0.832934           0.00115539          5.25567e-05
            0.834184           0.00116008          5.25814e-05
            0.835434           0.00116478          5.26061e-05
            0.836684           0.00116949          5.26307e-05
            0.837934            0.0011742          5.26553e-05
            0.839184           0.00117892          5.26798e-05
            0.840434           0.00118364          5.27043e-05
            0.841684           0.00118837          5.27287e-05
            0.842934            0.0011931          5.27531e-05
            0.844184           0.00119784          5.27775e-05
            0.845434           0.00120259          5.28018e-05
            0.846684           0.00120734          5.28261e-05
            0.847934            0.0012121          5.28503e-05
            0.849184           0.00121686          5.28745e-05
            0.850434           0.00122163          5.28986e-05
            0.851684           0.00122641          5.29227e-05
            0.852934           0.00123119          5.29467e-05
            0.854184           0.00123597          5.29706e-05
            0.855434           0.00124077          5.29945e-05
            0.856684           0.00124556          5.30183e-05
            0.857934           0.00125037          5.30421e-05
            0.859184           0.00125518          5.30657e-05
            0.860434           0.00125999          5.30893e-05
            0.861684           0.00126481          5.31129e-05
            0.862934           0.00126964          5.31363e-05
            0.864184           0.00127447          5.31596e-05
            0.865434            0.0012793          5.31829e-05
            0.866684           0.00128415          5.32061e-05
            0.867934           0.00128899          5.32291e-05
            0.869184           0.00129385          5.32521e-05
            0.870434           0.00129871          5.32749e-05
            0.871684           0.00130357          5.32976e-05
            0.872934           0.00130844          5.33203e-05
            0.874184           0.00131331          5.33427e-05
            0.875434           0.00131819          5.33651e-05
            0.876684           0.00132308          5.33873e-05
            0.877934           0.00132797          5.34094e-05
            0.879184           0.00133286          5.34314e-05
            0.880434           0.00133776          5.34532e-05
            0.881684           0.00134267          5.34749e-05
            0.882934           0.00134758          5.34964e-05
            0.884184           0.00135249          5.35178e-05
            0.885434           0.00135741           5.3539e-05
            0.886684           0.00136234            5.356e-05
            0.887934           0.00136727          5.35809e-05
            0.889184           0.00137221          5.36016e-05
            0.890434           0.00137715          5.36221e-05
            0.891684           0.00138209          5.36425e-05
            0.892934           0.00138705          5.36626e-05
            0.894184             0.001392          5.36826e-05
            0.895434           0.00139696          5.37024e-05
            0.896684           0.00140193           5.3722e-05
            0.897934            0.0014069          5.37414e-05
            0.899184           0.00141187          5.37607e-05
            0.900434           0.00141685          5.37797e-05
            0.901684           0.00142184          5.37985e-05
            0.902934           0.00142683          5.38171e-05
            0.904184           0.00143182          5.38355e-05
            0.905434           0.00143682          5.38537e-05
            0.906684           0.00144183          5.38717e-05
            0.907934           0.00144683          5.38895e-05
            0.909184           0.00145185          5.39071e-05
            0.910434           0.00145687          5.39245e-05
            0.911684           0.00146189          5.39416e-05
            0.912934           0.00146692          5.39586e-05
            0.914184           0.00147195          5.39753e-05
            0.915434           0.00147698          5.39918e-05
            0.916684           0.00148202          5.40081e-05
            0.917934           0.00148707          5.40242e-05
            0.919184           0.00149212          5.40401e-05
            0.920434           0.00149717          5.40557e-05
            0.921684           0.00150223          5.40712e-05
            0.922934           0.00150729          5.40864e-05
            0.924184           0.00151236          5.41014e-05
            0.925434           0.00151743          5.41162e-05
            0.926684           0.00152251          5.41308e-05
            0.927934           0.00152759          5.41452e-05
            0.929184           0.00153267          5.41594e-05
            0.930434           0.00153776          5.41733e-05
            0.931684           0.00154286          5.41871e-05
            0.932934           0.00154795          5.42007e-05
            0.934184           0.00155305          5.42141e-05
            0.935434           0.00155816          5.42272e-05
            0.936684           0.00156327          5.42402e-05
            0.937934           0.00156838           5.4253e-05
            0.939184            0.0015735          5.42656e-05
            0.940434           0.00157863           5.4278e-05
            0.941684           0.00158375          5.42903e-05
            0.942934           0.00158888          5.43023e-05
            0.944184           0.00159402          5.43142e-05
            0.945434           0.00159915          5.43259e-05
            0.946684            0.0016043          5.43374e-05
            0.947934           0.00160944          5.43488e-05
            0.949184           0.00161459            5.436e-05
            0.950434           0.00161975          5.43711e-05
            0.951684           0.00162491           5.4382e-05
            0.952934           0.00163007          5.43927e-05
            0.954184           0.00163523          5.44033e-05
            0.955434            0.0016404          5.44138e-05
            0.956684           0.00164558          5.44241e-05
            0.957934           0.00165075          5.44343e-05
            0.959184           0.00165593          5.44444e-05
            0.960434           0.00166112          5.44544e-05
            0.961684           0.00166631          5.44642e-05
            0.962934            0.0016715          5.44739e-05
            0.964184            0.0016767          5.44835e-05
            0.965434            0.0016819           5.4493e-05
            0.966684            0.0016871          5.45025e-05
            0.967934           0.00169231          5.45118e-05
            0.969184           0.00169752           5.4521e-05
            0.970434           0.00170273          5.45302e-05
            0.971684           0.00170795          5.45393e-05
            0.972934           0.00171317          5.45483e-05
            0.974184           0.00171839          5.45573e-05
            0.975434           0.00172362          5.45661e-05
            0.976684           0.00172885           5.4575e-05
            0.977934           0.00173409          5.45838e-05
            0.979184           0.00173932          5.45925e-05
            0.980434           0.00174457          5.46012e-05
            0.981684           0.00174981          5.46099e-05
            0.982934           0.00175506          5.46186e-05
            0.984184           0.00176031          5.46272e-05
            0.985434           0.00176557          5.46358e-05
            0.986684           0.00177082          5.46445e-05
            0.987934           0.00177609          5.46531e-05
            0.989184           0.00178135          5.46617e-05
            0.990434           0.00178662          5.46703e-05
            0.991684           0.00179189          5.46789e-05
            0.992934           0.00179716          5.46876e-05
            0.994184           0.00180244          5.46963e-05
            0.995434           0.00180772           5.4705e-05
            0.996684           0.00181301          5.47138e-05
            0.997934           0.00181829          5.47226e-05
            0.999184           0.00182358          5.47314e-05
             1.00043           0.00182888          5.47403e-05
             1.00168           0.00183417          5.47492e-05
             1.00293           0.00183947          5.47583e-05
             1.00418           0.00184477          5.47673e-05
             1.00543           0.00185008          5.47765e-05
             1.00668           0.00185539          5.47857e-05
             1.00793            0.0018607          5.47951e-05
             1.00918           0.00186601          5.48045e-05
             1.01043           0.00187133           5.4814e-05
             1.01168           0.00187665          5.48236e-05
             1.01293           0.00188197          5.48333e-05
             1.01418            0.0018873          5.48431e-05
             1.01543           0.00189262           5.4853e-05
             1.01668           0.00189796           5.4863e-05
             1.01793           0.00190329          5.48732e-05
             1.01918           0.00190863          5.48834e-05
             1.02043           0.00191396          5.48938e-05
             1.02168           0.00191931          5.49044e-05
             1.02293           0.00192465           5.4915e-05
             1.02418              0.00193          5.49258e-05
             1.02543           0.00193535          5.49368e-05
             1.02668            0.0019407          5.49478e-05
